"Date","city","variable","type","value","seven_day_rolling_average","fourteen_day_rolling_average","diff_7","subtract_7","diff_14","subtract_14","seven_trend_direction","fourteen_trend_direction","thirty_days_ago","organism","category","cat2","numDaysDownward"
"2022-05-14","YC","N2","INFLUENT",0.000702614379084967,0.00117563465354674,0.00137059358738553,-0.249060866621488,-0.000389917867677586,0.912967876020413,0.000654118624807066,"-10% to -99%","10% to 99%",0.00156555252122432,"SARS-CoV-2",,,
"2022-05-15","AA","N1","INFLUENT",0.000975177304964539,0.000808159898823064,0.000727544039870614,0.249226610712906,0.0001612317179049,0.432778842733193,0.000219758736115892,"10% to 99%","10% to 99%",0.000808159898823064,"SARS-CoV-2","decline","not hbg",6
"2022-05-15","AA","N2","INFLUENT",0.00101063829787234,0.000797103462704706,0.000730080197102888,0.202164436921235,0.000134046531203636,0.553174630754617,0.000260023461275201,"10% to 99%","10% to 99%",0.000808581407932315,"SARS-CoV-2",,,
"2022-05-15","FL","N1","INFLUENT",0.00148251748251748,0.00143890614604771,0.00141069797045661,0.0408077885216426,5.64163511822008e-05,1.77550088774922,0.000902430083862414,"-9% to 9%","100% to 999%",0.0014479231135398,"SARS-CoV-2","elevated plateau","not hbg",0
"2022-05-15","FL","N2","INFLUENT",0.00133566433566434,0.00148377887035783,0.00141527771759309,0.101726083678141,0.000137002305529487,1.60990818059944,0.000873006641501808,"10% to 99%","100% to 999%",0.00150134535689378,"SARS-CoV-2",,,
"2022-05-15","JS","N1","INFLUENT",0.000683972911963883,0.000834460083852879,0.000703789941123386,0.45599591253236,0.000261340285458985,0.127686831362506,7.96894182210789e-05,"10% to 99%","10% to 99%",0.000934292116717566,"SARS-CoV-2","elevated plateau","not hbg",0
"2022-05-15","JS","N2","INFLUENT",0.000544018058690745,0.000777551321997268,0.000720438129136998,0.172202761382224,0.00011422638572054,0.215872790570217,0.000127910576316996,"10% to 99%","10% to 99%",0.000829189007406394,"SARS-CoV-2",,,
"2022-05-15","TM","N1","INFLUENT",0.00124645892351275,0.00152212078637604,0.00161419561312474,-0.107925243967224,-0.000184149653497404,1.25490071620762,0.000898334554798607,"-10% to -99%","100% to 999%",0.00184915315746186,"SARS-CoV-2","decline","not hbg",7
"2022-05-15","TM","N2","INFLUENT",0.00126062322946176,0.00142694292205983,0.00145074163072447,-0.0322794948756737,-4.7597417329285e-05,1.1341900476018,0.000770979473481409,"-9% to 9%","100% to 999%",0.00167910094107766,"SARS-CoV-2",,,
"2022-05-15","YC","N1","INFLUENT",0.000666666666666667,0.00119132668196372,0.00129660029882653,-0.150189850434649,-0.000210547233725618,0.462656342827345,0.000410130756486753,"-10% to -99%","10% to 99%",0.00157711906012579,"SARS-CoV-2","decline","not hbg",7
"2022-05-15","YC","N2","INFLUENT",0.000772357723577236,0.00115895068598123,0.00129036972454971,-0.184864365196222,-0.000262838077136967,0.583521942089067,0.000475496440983217,"-10% to -99%","10% to 99%",0.00156555252122432,"SARS-CoV-2",,,
"2022-05-16","AA","N1","INFLUENT",0.00058719646799117,0.000775813185303219,0.000720633943024684,0.165839214049176,0.000110358484557071,0.340332677994581,0.000182980899973534,"10% to 99%","10% to 99%",0.000808159898823064,"SARS-CoV-2","decline","not hbg",7
"2022-05-16","AA","N2","INFLUENT",0.000507726269315673,0.00075205232966871,0.000710831925444089,0.12311736855887,8.24408084492425e-05,0.392331394884176,0.000200298349848589,"10% to 99%","10% to 99%",0.000808581407932315,"SARS-CoV-2",,,
"2022-05-16","FL","N1","INFLUENT",0.00156825396825397,0.00141975305845609,0.00142984208200194,-0.0140132031414298,-2.01780470917047e-05,1.43144187011221,0.000841778637188449,"-9% to 9%","100% to 999%",0.0014479231135398,"SARS-CoV-2","elevated plateau","not hbg",1
"2022-05-16","FL","N2","INFLUENT",0.00149206349206349,0.00146237930277886,0.00143911136452704,0.0328679539276964,4.65358765036456e-05,1.37123104729675,0.000832206623562358,"-9% to 9%","100% to 999%",0.00150134535689378,"SARS-CoV-2",,,
"2022-05-16","JS","N1","INFLUENT",0.000845911949685535,0.000869946023315958,0.0007252051310452,0.498707353880595,0.000289481784541516,0.140358906397562,8.92604938115144e-05,"10% to 99%","10% to 99%",0.000934292116717566,"SARS-CoV-2","elevated plateau","not hbg",0
"2022-05-16","JS","N2","INFLUENT",0.000729559748427673,0.000812123876455519,0.000724423906506958,0.275472508298004,0.000175399939897121,0.197515825321397,0.000119485006169226,"10% to 99%","10% to 99%",0.000829189007406394,"SARS-CoV-2",,,
"2022-05-16","TM","N1","INFLUENT",0.00130938586326767,0.00151512675057968,0.00165874358294998,-0.159365275834445,-0.000287233664740601,1.2672485154666,0.00092713274645171,"-10% to -99%","100% to 999%",0.00184915315746186,"SARS-CoV-2","decline","not hbg",8
"2022-05-16","TM","N2","INFLUENT",0.00137891077636153,0.00141694440609743,0.00150048242314032,-0.105475933168167,-0.000167076034085775,1.15135545913862,0.000803023332051253,"-10% to -99%","100% to 999%",0.00167910094107766,"SARS-CoV-2",,,
"2022-05-16","YC","N1","INFLUENT",0.000970464135021097,0.00118781100244879,0.00130646513781272,-0.1665181821581,-0.000237308270727847,0.546483931861995,0.000461668039766112,"-10% to -99%","10% to 99%",0.00157711906012579,"SARS-CoV-2","decline","not hbg",8
"2022-05-16","YC","N2","INFLUENT",0.000864978902953586,0.00114881044481274,0.00129353728477576,-0.201252103106308,-0.00028945367992603,0.631513928947539,0.000500692515371799,"-10% to -99%","10% to 99%",0.00156555252122432,"SARS-CoV-2",,,
"2022-05-17","AA","N1","INFLUENT",0.000326070038910506,0.000719588879446142,0.000707443746480753,0.0349350127536843,2.42902659307782e-05,0.259622021146236,0.000145811975517436,"-9% to 9%","10% to 99%",0.000808159898823064,"SARS-CoV-2","decline","not hbg",8
"2022-05-17","AA","N2","INFLUENT",0.000381322957198444,0.00067801986285598,0.000704231910385143,-0.0717701809842017,-5.24240950583264e-05,0.322331926993773,0.000171663728365849,"-9% to 9%","10% to 99%",0.000808581407932315,"SARS-CoV-2",,,
"2022-05-17","FL","N1","INFLUENT",0.0014149855907781,0.00142708866233348,0.00143750588793664,-0.0143891971966562,-2.08344512063205e-05,1.17001410132411,0.000775065083031502,"-9% to 9%","100% to 999%",0.0014479231135398,"SARS-CoV-2","elevated plateau","not hbg",2
"2022-05-17","FL","N2","INFLUENT",0.000907780979827089,0.00150115320898792,0.00143487907972662,0.096849173662239,0.000132548258522615,1.17684432263514,0.000775723500796814,"-9% to 9%","100% to 999%",0.00150134535689378,"SARS-CoV-2",,,
"2022-05-17","JS","N1","INFLUENT",0.00120938628158845,0.000814925059312485,0.000782288119808464,0.0870723354047565,6.52738790080402e-05,0.226026222629025,0.000144220103505381,"-9% to 9%","10% to 99%",0.000934292116717566,"SARS-CoV-2","elevated plateau","not hbg",0
"2022-05-17","JS","N2","INFLUENT",0.00123826714801444,0.00078726194283311,0.000779027598411802,0.0213658964415641,1.64686888426171e-05,0.28609331782697,0.00017329581548949,"-9% to 9%","10% to 99%",0.000829189007406394,"SARS-CoV-2",,,
"2022-05-17","TM","N1","INFLUENT",0.000740495867768595,0.00142860418223893,0.0016388786698504,-0.227427876120427,-0.000420548975222932,1.13408037266269,0.000870923211919086,"-10% to -99%","100% to 999%",0.00184915315746186,"SARS-CoV-2","decline","not hbg",9
"2022-05-17","TM","N2","INFLUENT",0.000623140495867769,0.00129992052089173,0.00148951073098469,-0.225823481429634,-0.000379180420185932,1.10781602246267,0.000782850038063106,"-10% to -99%","100% to 999%",0.00167910094107766,"SARS-CoV-2",,,
"2022-05-17","YC","N1","INFLUENT",0.00103241296518607,0.00114716764201499,0.00130432199256372,-0.215062462405717,-0.000314308701097468,0.466713936862859,0.000415040204355229,"-10% to -99%","10% to 99%",0.00157711906012579,"SARS-CoV-2","decline","not hbg",9
"2022-05-17","YC","N2","INFLUENT",0.000960384153661465,0.00111470197119999,0.00128719781102382,-0.236345262889462,-0.000344991679647667,0.54058554679805,0.000451672764265378,"-10% to -99%","10% to 99%",0.00156555252122432,"SARS-CoV-2",,,
"2022-05-18","AA","N1","INFLUENT",0.000446527012127894,0.000630798048717965,0.000704592181428238,-0.189607991224628,-0.000147588265420546,0.269584173605941,0.000149613475741464,"-10% to -99%","10% to 99%",0.000808159898823064,"SARS-CoV-2","decline","not hbg",9
"2022-05-18","AA","N2","INFLUENT",0.000463065049614112,0.000588599836286269,0.000698590622109292,-0.272058656664612,-0.000219981571646047,0.308301124372324,0.00016462286109827,"-10% to -99%","10% to 99%",0.000808581407932315,"SARS-CoV-2",,,
"2022-05-18","FL","N1","INFLUENT",0.00135051546391753,0.00140977685529205,0.00139500381004107,0.0214066308733825,2.9546090501948e-05,0.833495427300361,0.000634159910858255,"-9% to 9%","10% to 99%",0.0014479231135398,"SARS-CoV-2","elevated plateau","not hbg",3
"2022-05-18","FL","N2","INFLUENT",0.00178694158075601,0.00147610712753258,0.00144582752361372,0.0427814608005566,6.05592078377346e-05,0.937316161587102,0.000699523150439409,"-9% to 9%","10% to 99%",0.00150134535689378,"SARS-CoV-2",,,
"2022-05-18","JS","N1","INFLUENT",0.000771689497716895,0.000845583898190502,0.000805833904108227,0.103774517548418,7.94999881645487e-05,0.248155406412953,0.000160214055836211,"10% to 99%","10% to 99%",0.000934292116717566,"SARS-CoV-2","elevated plateau","not hbg",1
"2022-05-18","JS","N2","INFLUENT",0.00063013698630137,0.00079019736357675,0.00079708320525004,-0.0171296188569461,-1.37716833465789e-05,0.305100064928258,0.000186338307851038,"-9% to 9%","10% to 99%",0.000829189007406394,"SARS-CoV-2",,,
"2022-05-18","TM","N1","INFLUENT",0.000406605922551253,0.00132901177697741,0.0014440288840343,-0.147548061717395,-0.00023003421411378,0.518416892198995,0.000493019387595522,"-10% to -99%","10% to 99%",0.00184915315746186,"SARS-CoV-2","decline","not hbg",10
"2022-05-18","TM","N2","INFLUENT",0.000375854214123007,0.00119908859373869,0.00134008344218562,-0.190394862092965,-0.000281989696893871,0.590766822415175,0.000497669944932112,"-10% to -99%","10% to 99%",0.00167910094107766,"SARS-CoV-2",,,
"2022-05-18","YC","N1","INFLUENT",0.00116726835138387,0.0011457622877079,0.00122453079995376,-0.120875552543522,-0.000157537024491721,0.183638896403201,0.000189983182707639,"-10% to -99%","10% to 99%",0.00157711906012579,"SARS-CoV-2","decline","not hbg",10
"2022-05-18","YC","N2","INFLUENT",0.000914560770156438,0.00107256733268793,0.00117109957301811,-0.155213880582159,-0.00019706448066035,0.178625647938737,0.000177485039797819,"-10% to -99%","10% to 99%",0.00156555252122432,"SARS-CoV-2",,,
"2022-05-19","AA","N1","INFLUENT",0.000334532374100719,0.000580507364421053,0.000665257779022425,-0.225998636606583,-0.000169500829202744,0.134749879823236,7.89983831403525e-05,"-10% to -99%","10% to 99%",0.000808159898823064,"SARS-CoV-2","decline","not hbg",10
"2022-05-19","AA","N2","INFLUENT",0.000282374100719424,0.000553885688627849,0.000659699611515877,-0.276452128231602,-0.000211627845776055,0.174972094351575,9.82397992469385e-05,"-10% to -99%","10% to 99%",0.000808581407932315,"SARS-CoV-2",,,
"2022-05-19","FL","N1","INFLUENT",0.00145989304812834,0.00147967754283979,0.00139237872095724,0.133783106987472,0.000174597643765107,0.627548792496855,0.000536872128849998,"10% to 99%","10% to 99%",0.00147967754283979,"SARS-CoV-2","elevated plateau","not hbg",4
"2022-05-19","FL","N2","INFLUENT",0.00148128342245989,0.00147063221029296,0.00142891056769163,0.0601527907939682,8.34432852026661e-05,0.677767615870997,0.000577236859023802,"-9% to 9%","10% to 99%",0.00150134535689378,"SARS-CoV-2",,,
"2022-05-19","JS","N1","INFLUENT",0.000560606060606061,0.000859856379711892,0.000803785357416824,0.149979797527722,0.000112142044590136,0.199723560563175,0.000133809886534589,"10% to 99%","10% to 99%",0.000934292116717566,"SARS-CoV-2","elevated plateau","not hbg",2
"2022-05-19","JS","N2","INFLUENT",0.000383838383838384,0.0007539521919604,0.000774500232667067,-0.0516900454848438,-4.10960814133349e-05,0.210870499727627,0.000134877553907214,"-9% to 9%","10% to 99%",0.000829189007406394,"SARS-CoV-2",,,
"2022-05-19","TM","N1","INFLUENT",0.00066815144766147,0.00122717175321809,0.00134855589674657,-0.165155231101486,-0.000242768287056953,0.266691796383514,0.000283927626004797,"-10% to -99%","10% to 99%",0.00184915315746186,"SARS-CoV-2","decline","not hbg",11
"2022-05-19","TM","N2","INFLUENT",0.0005456570155902,0.00108450334685723,0.0012409750701318,-0.223939435852382,-0.000312943446549145,0.302926903881596,0.000288523273768731,"-10% to -99%","10% to 99%",0.00167910094107766,"SARS-CoV-2",,,
"2022-05-19","YC","N1","INFLUENT",0.00134819532908705,0.00106166198352464,0.00117477204294777,-0.175652816690134,-0.000226220118846261,0.0326880469198289,3.71854828517845e-05,"-10% to -99%","-9% to 9%",0.00157711906012579,"SARS-CoV-2","decline","not hbg",11
"2022-05-19","YC","N2","INFLUENT",0.00116772823779193,0.000978962464692513,0.00111445271045142,-0.216794286628407,-0.000270980491517822,0.021975442919369,2.39639730039909e-05,"-10% to -99%","-9% to 9%",0.00156555252122432,"SARS-CoV-2",,,
"2022-05-20","AA","N1","INFLUENT",0.00033184855233853,0.000542276819670643,0.000635947854189463,-0.256767021710896,-0.000187342069037639,0.0610630194566282,3.65981053732873e-05,"-10% to -99%","-9% to 9%",0.000808159898823064,"SARS-CoV-2","decline","not hbg",11
"2022-05-20","AA","N2","INFLUENT",0.000429844097995546,0.000548471711843803,0.000626228654229845,-0.220904924077496,-0.000155513884772083,0.0682997762817081,4.00367742600882e-05,"-10% to -99%","-9% to 9%",0.000808581407932315,"SARS-CoV-2",,,
"2022-05-20","FL","N1","INFLUENT",0.00165833333333333,0.0014660328541951,0.0014183941271197,0.0695072615783391,9.52774541508002e-05,0.546850515352433,0.00050143795518053,"-9% to 9%","10% to 99%",0.00147967754283979,"SARS-CoV-2","elevated plateau","not hbg",5
"2022-05-20","FL","N2","INFLUENT",0.001325,0.0013818959465567,0.00144162065172524,-0.0795615810770048,-0.00011944941033709,0.606500656086517,0.000544253665746491,"-9% to 9%","10% to 99%",0.00150134535689378,"SARS-CoV-2",,,
"2022-05-20","JS","N1","INFLUENT",0.00108119658119658,0.000927860741074186,0.000821405444185847,0.297797817905873,0.00021291059377668,0.173117791404269,0.000121215360799087,"10% to 99%","10% to 99%",0.000934292116717566,"SARS-CoV-2","elevated plateau","not hbg",3
"2022-05-20","JS","N2","INFLUENT",0.00107692307692308,0.00083610620031367,0.000775435467644856,0.169764202680896,0.000121341465337629,0.144412644652316,9.78516684196728e-05,"10% to 99%","10% to 99%",0.00083610620031367,"SARS-CoV-2",,,
"2022-05-20","TM","N1","INFLUENT",0.000969479353680431,0.00106129963339531,0.00130763181826359,-0.317037182807084,-0.000492664369736543,0.139081434062148,0.000159661375447782,"-10% to -99%","10% to 99%",0.00184915315746186,"SARS-CoV-2","decline","not hbg",12
"2022-05-20","TM","N2","INFLUENT",0.000745062836624776,0.000984755327936177,0.00118493934546178,-0.289048647759218,-0.000400368035051203,0.146856358065634,0.000151732931137689,"-10% to -99%","10% to 99%",0.00167910094107766,"SARS-CoV-2",,,
"2022-05-20","YC","N1","INFLUENT",0.00158145065398335,0.0010821830901057,0.00119283277496948,-0.169775487240444,-0.000221299369727564,0.0170545166366738,2.0002060924679e-05,"-10% to -99%","-9% to 9%",0.00157711906012579,"SARS-CoV-2","decline","not hbg",12
"2022-05-20","YC","N2","INFLUENT",0.00140309155766944,0.000969387960699295,0.00112267121783059,-0.240264461059048,-0.0003065665142626,-0.00585883208402003,-6.61630597656492e-06,"-10% to -99%","-9% to 9%",0.00156555252122432,"SARS-CoV-2",,,
"2022-05-21","AA","N1","INFLUENT",0.000533484676503973,0.000504976632419619,0.000616741230042485,-0.306832405118952,-0.000223529195245733,0.00142159569651379,8.75512054322345e-07,"-10% to -99%","-9% to 9%",0.000808159898823064,"SARS-CoV-2","decline","not hbg",12
"2022-05-21","AA","N2","INFLUENT",0.000590238365493757,0.000523601305458471,0.000613198556583623,-0.254973777994644,-0.000179194502250304,0.0108294224978976,6.56944297083796e-06,"-10% to -99%","-9% to 9%",0.000808581407932315,"SARS-CoV-2",,,
"2022-05-21","FL","N1","INFLUENT",0.00207547169811321,0.00157285294072028,0.00150154264805184,0.0997184721769551,0.000142620585336881,0.588615842049392,0.000556353378055151,"-9% to 9%","10% to 99%",0.00157285294072028,"SARS-CoV-2","decline","not hbg",6
"2022-05-21","FL","N2","INFLUENT",0.00161725067385445,0.00142085492637504,0.00145677689334776,-0.0481302263003064,-7.18439339454338e-05,0.502502790230783,0.000487210046071554,"-9% to 9%","10% to 99%",0.00150134535689378,"SARS-CoV-2",,,
"2022-05-21","TM","N1","INFLUENT",0.00175913396481732,0.0010142444776085,0.00130024497283648,-0.360600551410191,-0.000572000990455962,0.0361771148796263,4.53967869763524e-05,"-10% to -99%","-9% to 9%",0.00184915315746186,"SARS-CoV-2","decline","not hbg",13
"2022-05-21","TM","N2","INFLUENT",0.00128552097428958,0.000887824220331232,0.00117146915893551,-0.38985937815302,-0.000567289877208553,0.0532621340974982,5.9239713851263e-05,"-10% to -99%","-9% to 9%",0.00167910094107766,"SARS-CoV-2",,,
"2022-05-21","YC","N1","INFLUENT",0.001171875,0.00113404758590401,0.00117527923774999,-0.0677867369681679,-8.24633036919538e-05,-0.0380744168623132,-4.65192655358557e-05,"-9% to 9%","-9% to 9%",0.00157711906012579,"SARS-CoV-2","decline","not hbg",13
"2022-05-21","YC","N2","INFLUENT",0.00106026785714286,0.00102048131470757,0.00109805798412715,-0.131974111490415,-0.000155153338839173,-0.0750713965357783,-8.91233615621181e-05,"-10% to -99%","-9% to 9%",0.00156555252122432,"SARS-CoV-2",,,
"2022-05-22","AA","N1","INFLUENT",0.000948275862068965,0.000501133569148822,0.000654646733985943,-0.379907899564639,-0.000307026329674242,0.0411865181301199,2.58960513881397e-05,"-10% to -99%","-9% to 9%",0.000808159898823064,"SARS-CoV-2","decline","not hbg",13
"2022-05-22","AA","N2","INFLUENT",0.000977011494252874,0.000518797476369976,0.000657950469537341,-0.349146628206069,-0.00027830598633473,0.0740983223448912,4.538972360772e-05,"-10% to -99%","-9% to 9%",0.000808581407932315,"SARS-CoV-2",,,
"2022-05-22","FL","N1","INFLUENT",0.00147717842323651,0.00157209021796586,0.00150549818200678,0.0925592487626559,0.000133184071918145,0.463786120190451,0.00047700217344311,"-9% to 9%","10% to 99%",0.00157285294072028,"SARS-CoV-2","decline","not hbg",7
"2022-05-22","FL","N2","INFLUENT",0.00145228215767635,0.0014375146152339,0.00146064674279586,-0.0311800201823707,-4.62642551239323e-05,0.419268627415012,0.000431492208846772,"-9% to 9%","10% to 99%",0.00150134535689378,"SARS-CoV-2",,,
"2022-05-22","JS","N1","INFLUENT",0.000828746177370031,0.000854501351446777,0.000847114656547915,0.0175930664124982,1.47733897977235e-05,0.194057103070687,0.000137672323874344,"-9% to 9%","10% to 99%",0.000934292116717566,"SARS-CoV-2","elevated plateau","not hbg",4
"2022-05-22","JS","N2","INFLUENT",0.000850152905198777,0.000778985186770638,0.000801752073008516,-0.0552246518592773,-4.55337724757557e-05,0.158656697650648,0.000109785181836878,"-9% to 9%","10% to 99%",0.00083610620031367,"SARS-CoV-2",,,
"2022-05-22","TM","N1","INFLUENT",0.000671031096563011,0.000932040502329964,0.001227080644353,-0.387669815252293,-0.000590080284046074,-0.0762707931612474,-0.000101318019745104,"-10% to -99%","-9% to 9%",0.00184915315746186,"SARS-CoV-2","decline","not hbg",14
"2022-05-22","TM","N2","INFLUENT",0.000533551554828151,0.000783956838240716,0.00110544988015027,-0.450603926673496,-0.000642986083819111,-0.064043979336231,-7.56418119212208e-05,"-10% to -99%","-9% to 9%",0.00167910094107766,"SARS-CoV-2",,,
"2022-05-22","YC","N1","INFLUENT",0.000663179916317992,0.00113354947871135,0.00116243808033754,-0.0484982029925997,-5.77772032523769e-05,-0.0738950320516346,-9.27523360498505e-05,"-9% to 9%","-9% to 9%",0.00157711906012579,"SARS-CoV-2","decline","not hbg",14
"2022-05-22","YC","N2","INFLUENT",0.000600418410041841,0.00099591855563108,0.00107743462080615,-0.140672189353871,-0.00016303213035015,-0.126415196918385,-0.000155914010037067,"-10% to -99%","-10% to -99%",0.00156555252122432,"SARS-CoV-2",,,
"2022-05-23","AA","N1","INFLUENT",0.000334448160535117,0.000465026668083672,0.000620419926693445,-0.400594528563057,-0.000310786517219547,-0.046163080157747,-3.00266158832997e-05,"-10% to -99%","-9% to 9%",0.000808159898823064,"SARS-CoV-2","decline","not hbg",14
"2022-05-23","AA","N2","INFLUENT",0.000489966555183946,0.000516260374351158,0.000634156352009934,-0.313531314265621,-0.000235791955317553,0.0177854874081607,1.10816866157129e-05,"-10% to -99%","-9% to 9%",0.000808581407932315,"SARS-CoV-2",,,
"2022-05-23","FL","N1","INFLUENT",0.00144933920704846,0.0015551023949365,0.00148742772669629,0.0953330127899834,0.000135349336480412,0.32992892437236,0.000369001245823819,"-9% to 9%","10% to 99%",0.00157285294072028,"SARS-CoV-2","decline","not hbg",8
"2022-05-23","FL","N2","INFLUENT",0.00118061674008811,0.00139302222209456,0.00142770076243671,-0.0474275590146195,-6.93570806843025e-05,0.266495537974892,0.000300416283630268,"-9% to 9%","10% to 99%",0.00150134535689378,"SARS-CoV-2",,,
"2022-05-23","JS","N1","INFLUENT",0.000883895131086142,0.000883061668464242,0.00085876087615856,0.0582431509329476,4.86015846113633e-05,0.139384487477748,0.000105054918602831,"-9% to 9%","10% to 99%",0.000934292116717566,"SARS-CoV-2","elevated plateau","not hbg",5
"2022-05-23","JS","N2","INFLUENT",0.000902621722846442,0.000830214281650024,0.000803882801823646,0.0677292394249711,5.26629596527558e-05,0.0772198212632841,5.7625829982085e-05,"-9% to 9%","-9% to 9%",0.00083610620031367,"SARS-CoV-2",,,
"2022-05-23","TM","N1","INFLUENT",0.00064882400648824,0.000837674522790046,0.00117640063668486,-0.447125778440942,-0.000677452227789636,-0.149730930225969,-0.000207162141857118,"-10% to -99%","-10% to -99%",0.00184915315746186,"SARS-CoV-2","decline","not hbg",15
"2022-05-23","TM","N2","INFLUENT",0.000592051905920519,0.000671548428177715,0.00104424641713757,-0.526058732235442,-0.000745395977919714,-0.166249959695063,-0.000208222988148031,"-10% to -99%","-10% to -99%",0.00167910094107766,"SARS-CoV-2",,,
"2022-05-23","YC","N1","INFLUENT",0.000750670241286863,0.00110215035103503,0.00114498067674191,-0.0721163983471837,-8.56606514137647e-05,-0.092651713238027,-0.000116916979810646,"-9% to 9%","-10% to -99%",0.00157711906012579,"SARS-CoV-2","decline","not hbg",15
"2022-05-23","YC","N2","INFLUENT",0.000741733690795353,0.000978312096751332,0.00106356127078204,-0.148412950832111,-0.000170498348061409,-0.147486047860498,-0.000183997514752068,"-10% to -99%","-10% to -99%",0.00156555252122432,"SARS-CoV-2",,,
"2022-05-24","AA","N1","INFLUENT",0.000466334164588529,0.00048506440032339,0.000602326639884766,-0.325914540679482,-0.000234524479122752,-0.0872827182916438,-5.76002092676636e-05,"-10% to -99%","-9% to 9%",0.000808159898823064,"SARS-CoV-2","decline","not hbg",15
"2022-05-24","AA","N2","INFLUENT",0.000413965087281796,0.000520923535791636,0.000599471699323808,-0.231698709242258,-0.000157096327064343,-0.0602846890137537,-3.84573546304719e-05,"-10% to -99%","-9% to 9%",0.000808581407932315,"SARS-CoV-2",,,
"2022-05-24","FL","N1","INFLUENT",0.000842857142857143,0.00147336975951922,0.00145022921092635,0.032430428751403,4.62810971857408e-05,0.21267216280999,0.000254333687468554,"-9% to 9%","10% to 99%",0.00157285294072028,"SARS-CoV-2","decline","not hbg",9
"2022-05-24","FL","N2","INFLUENT",0.000842857142857143,0.00138374738824171,0.00144245029861482,-0.0782104185257489,-0.000117405820746217,0.242005542615685,0.000281062326402557,"-9% to 9%","10% to 99%",0.00150134535689378,"SARS-CoV-2",,,
"2022-05-24","JS","N1","INFLUENT",0.000628048780487805,0.000851938358578852,0.000860942190947405,-0.0206997494723478,-1.80076647371055e-05,0.172689529991757,0.000126781810958802,"-9% to 9%","10% to 99%",0.000934292116717566,"SARS-CoV-2","decline","not hbg",6
"2022-05-24","JS","N2","INFLUENT",0.00050609756097561,0.000798291112014015,0.000805207494234767,-0.017032825708655,-1.38327644415041e-05,0.109315124218761,7.9347477855889e-05,"-9% to 9%","10% to 99%",0.00083610620031367,"SARS-CoV-2",,,
"2022-05-24","TM","N1","INFLUENT",0.000501762632197415,0.000803569774851306,0.00111608697854512,-0.43751405403844,-0.000625034407387625,-0.224497171903976,-0.00032309149780587,"-10% to -99%","-10% to -99%",0.00184915315746186,"SARS-CoV-2","decline","not hbg",16
"2022-05-24","TM","N2","INFLUENT",0.000324324324324324,0.000628860403671508,0.000964390462281617,-0.516231651424258,-0.000671060117220217,-0.268959092609464,-0.000354811312245649,"-10% to -99%","-10% to -99%",0.00167910094107766,"SARS-CoV-2",,,
"2022-05-24","YC","N1","INFLUENT",0.000625,0.00104394849886559,0.00109555807044029,-0.0899773837484604,-0.000103219143149399,-0.151783687429653,-0.000196044147301107,"-9% to 9%","-10% to -99%",0.00157711906012579,"SARS-CoV-2","decline","not hbg",16
"2022-05-24","YC","N2","INFLUENT",0.000683423913043478,0.00093874634809162,0.0010267241596458,-0.157849925499772,-0.000175955623108366,-0.19063184866751,-0.000241826076678017,"-10% to -99%","-10% to -99%",0.00156555252122432,"SARS-CoV-2",,,
"2022-05-25","AA","N1","INFLUENT",0.000443890274314215,0.000484687723492864,0.000557742886105415,-0.231627738104225,-0.000146110325225101,-0.227637396237143,-0.000164382814165622,"-10% to -99%","-10% to -99%",0.000808159898823064,"SARS-CoV-2","decline","not hbg",16
"2022-05-25","AA","N2","INFLUENT",0.000643391521197008,0.000546684460303479,0.000567642148294874,-0.0712120075453169,-4.191537598279e-05,-0.187112456275192,-0.000130661267321298,"-9% to 9%","-10% to -99%",0.000808581407932315,"SARS-CoV-2",,,
"2022-05-25","FL","N1","INFLUENT",0.00139655172413793,0.00147994636812213,0.00144486161170709,0.0497734890218143,7.01695128300865e-05,0.163402554139609,0.000202934123611078,"-9% to 9%","10% to 99%",0.00157285294072028,"SARS-CoV-2","decline","not hbg",10
"2022-05-25","FL","N2","INFLUENT",0.00103448275862069,0.0012762532707938,0.00137618019916319,-0.135392515225401,-0.000199853856738778,0.108710612327941,0.000134936376058037,"-10% to -99%","10% to 99%",0.00150134535689378,"SARS-CoV-2",,,
"2022-05-25","JS","N1","INFLUENT",0.000656652360515022,0.000772976369854077,0.000793950714583281,-0.0514755178762061,-4.19486894584081e-05,0.0162908497124813,1.2726801362083e-05,"-9% to 9%","-9% to 9%",0.000934292116717566,"SARS-CoV-2","decline","not hbg",7
"2022-05-25","JS","N2","INFLUENT",0.000819742489270386,0.000738501875050578,0.000762881908941844,-0.0619362694036239,-4.87600677825319e-05,-0.0268770286914898,-2.10703061785478e-05,"-9% to 9%","-9% to 9%",0.00083610620031367,"SARS-CoV-2",,,
"2022-05-25","TM","N1","INFLUENT",0.000546174142480211,0.000823508091984014,0.00107625993448071,-0.380360575993593,-0.000505503684993396,-0.244119041309644,-0.000347588519574072,"-10% to -99%","-10% to -99%",0.00184915315746186,"SARS-CoV-2","decline","not hbg",17
"2022-05-25","TM","N2","INFLUENT",0.00049868073878628,0.000646407050051976,0.000922747821895333,-0.460918022715473,-0.000552681543686714,-0.297390219691063,-0.000390566976383737,"-10% to -99%","-10% to -99%",0.00167910094107766,"SARS-CoV-2",,,
